DRUG_ID	DRUG_NAME	ID_TYPE	IDENTIFIER
2032	oxymetazoline	PUBCHEM_CID	4636
1737	methaphenilene	PUBCHEM_CID	10306
1421	ifosfamide	PUBCHEM_CID	3690
758	cyclophosphamide	PUBCHEM_CID	2907
2024	oxolinic acid	PUBCHEM_CID	4628
1197	flumequine	PUBCHEM_CID	3374
322	benznidazole	PUBCHEM_CID	31593
3215	etoxadrol	PUBCHEM_CID	14208380
1373	hexylcaine	PUBCHEM_CID	10770
1085	ethoheptazine	PUBCHEM_CID	6469
424	bufuralol	PUBCHEM_CID	71733
132	alphaprodine	PUBCHEM_CID	120738
2438	setiptiline	PUBCHEM_CID	5205
2129	phenindamine	PUBCHEM_CID	11291
1738	methapyrilene	PUBCHEM_CID	4098
3672	amixetrine	PUBCHEM_CID	71911
2698	tolfenamic acid	PUBCHEM_CID	610479
634	cicletanine	PUBCHEM_CID	54910
657	cinoxacin	PUBCHEM_CID	2762
3213	etoglucid	PUBCHEM_CID	16058
3824	reposal	PUBCHEM_CID	19254
1748	methohexital	PUBCHEM_CID	9034
3686	benzylsulfamide	PUBCHEM_CID	2755709
3746	fencibutirol	PUBCHEM_CID	71170
3279	homosalate	PUBCHEM_CID	8362
1697	mepindolol	PUBCHEM_CID	71698
630	cibenzoline	PUBCHEM_CID	2747
705	clonixin	PUBCHEM_CID	28718
1283	gemcitabine	PUBCHEM_CID	60750
3360	miloxacin	PUBCHEM_CID	37614
3288	hydroxypethidine	PUBCHEM_CID	61120
1677	melperone	PUBCHEM_CID	15387
2711	tramadol	PUBCHEM_CID	33741
445	butetamate	PUBCHEM_CID	27368
2320	protriptyline	PUBCHEM_CID	4976
1971	nortriptyline	PUBCHEM_CID	4543
3156	dimethylthiambutene	PUBCHEM_CID	10668
3718	clopirac	PUBCHEM_CID	39299
2657	ticlopidine	PUBCHEM_CID	5472
3375	naphthosalol	PUBCHEM_CID	69182
1476	iprazochrome	PUBCHEM_CID	6823209
2522	sulfaperin	PUBCHEM_CID	68933
2510	sulfamerazine	PUBCHEM_CID	5325
2290	propacetamol	PUBCHEM_CID	68865
3192	etaqualone	PUBCHEM_CID	23914
2094	pentifylline	PUBCHEM_CID	70569
3595	thialbarbital	PUBCHEM_CID	3032306
2610	tetracaine	PUBCHEM_CID	5411
1796	mianserin	PUBCHEM_CID	4184
3569	sulfiram	PUBCHEM_CID	7215
2483	streptozocin	PUBCHEM_CID	2733335
3413	oxycinchophen	PUBCHEM_CID	10239
103	albendazole	PUBCHEM_CID	2082
3805	parethoxycaine	PUBCHEM_CID	7183
2027	oxprenolol	PUBCHEM_CID	4631
1816	mirtazapine	PUBCHEM_CID	4205
224	antazoline	PUBCHEM_CID	2200
2832	thiamine	PUBCHEM_CID	1130
3787	myrtecaine	PUBCHEM_CID	76969111
596	chloralodol	PUBCHEM_CID	19094
3689	bropirimine	PUBCHEM_CID	65457
959	doxofylline	PUBCHEM_CID	50942
317	benzarone	PUBCHEM_CID	255968
1904	nevirapine	PUBCHEM_CID	4463
870	dienestrol	PUBCHEM_CID	667476
3486	practolol	PUBCHEM_CID	4883
3044	bucolome	PUBCHEM_CID	2461
2750	trimetazidine	PUBCHEM_CID	21109
255	atenolol	PUBCHEM_CID	2249
812	desipramine	PUBCHEM_CID	2995
749	cyclizine	PUBCHEM_CID	6726
4025	propenidazole	PUBCHEM_CID	3050434
2861	zidovudine	PUBCHEM_CID	35370
2818	vidarabine	PUBCHEM_CID	21704
90	adenosine	PUBCHEM_CID	60961
2845	voglibose	PUBCHEM_CID	444020
3059	cafaminol	PUBCHEM_CID	35685
2529	sulfafurazole	PUBCHEM_CID	5344
2520	sulfamoxole	PUBCHEM_CID	12894
228	apomorphine	PUBCHEM_CID	6005
506	carbuterol	PUBCHEM_CID	36976
1786	metoprolol	PUBCHEM_CID	4171
3680	azacyclonol	PUBCHEM_CID	15723
2195	pipradrol	PUBCHEM_CID	10083
604	chlornaphazine	PUBCHEM_CID	10307
1930	nifurtoinol	PUBCHEM_CID	3033989
3301	inosine	PUBCHEM_CID	6021
3310	isoxepac	PUBCHEM_CID	41448
4031	razoxane	PUBCHEM_CID	30623
2098	pentostatin	PUBCHEM_CID	439693
839	dexrazoxane	PUBCHEM_CID	71384
2386	ripazepam	PUBCHEM_CID	33474
875	diethylstilbestrol	PUBCHEM_CID	3054
3845	trimethidinium	PUBCHEM_CID	26484
1825	moclobemide	PUBCHEM_CID	4235
863	dichlorophen	PUBCHEM_CID	3037
2295	propatylnitrate	PUBCHEM_CID	66261
1008	endralazine	PUBCHEM_CID	47608
3835	sulfasomizole	PUBCHEM_CID	69433
2516	sulfamethylthiazole	PUBCHEM_CID	68194
2393	rizatriptan	PUBCHEM_CID	5078
1999	orphenadrine	PUBCHEM_CID	4601
1852	moxastine	PUBCHEM_CID	19142
840	dextrofemine	PUBCHEM_CID	71879
369	bifemelane	PUBCHEM_CID	2377
2234	pramiracetam	PUBCHEM_CID	51712
1552	leflunomide	PUBCHEM_CID	3899
1023	epervudine	PUBCHEM_CID	512735
2512	sulfamethizole	PUBCHEM_CID	5328
2696	tolbutamide	PUBCHEM_CID	5505
3188	estrone	PUBCHEM_CID	5870
1368	hexestrol	PUBCHEM_CID	192197
962	doxylamine	PUBCHEM_CID	3162
2701	tolonium	PUBCHEM_CID	7084
3747	fenethazine	PUBCHEM_CID	68223
3334	mecloqualone	PUBCHEM_CID	9567
816	nordazepam	PUBCHEM_CID	2997
693	clofenamide	PUBCHEM_CID	69594
605	chloroprocaine	PUBCHEM_CID	8612
1654	medazepam	PUBCHEM_CID	4041
3427	pentrinitrol	PUBCHEM_CID	15353
53	acetaminosalol	PUBCHEM_CID	1984
3702	carbubarb	PUBCHEM_CID	13743
1253	ftivazide	PUBCHEM_CID	5355297
189	amoscanate	PUBCHEM_CID	33488
1776	metiazinic acid	PUBCHEM_CID	4164
505	carbutamide	PUBCHEM_CID	9564
3134	desomorphine	PUBCHEM_CID	5362456
3832	subathizone	PUBCHEM_CID	3001287
1900	nepinalone	PUBCHEM_CID	3047788
842	dextromethorphan	PUBCHEM_CID	5360696
3131	delmopinol	PUBCHEM_CID	57337
433	bupranolol	PUBCHEM_CID	2475
2868	zoledronic acid	PUBCHEM_CID	68740
1858	muzolimine	PUBCHEM_CID	41386
3661	zolimidine	PUBCHEM_CID	14652
2110	perisoxal	PUBCHEM_CID	71109
2464	sotalol	PUBCHEM_CID	5253
1057	estradiol	PUBCHEM_CID	5757
3153	quinisocaine	PUBCHEM_CID	6857
2167	pilsicainide	PUBCHEM_CID	4820
3887	Technetium Tc 99m Exametazime	PUBCHEM_CID	56841051
3218	exametazime	PUBCHEM_CID	71341166
3384	nimustine	PUBCHEM_CID	39214
3002	adefovir	PUBCHEM_CID	60172
2697	tolcapone	PUBCHEM_CID	4659569
2007	oxaflozane	PUBCHEM_CID	432824
2479	stepronin	PUBCHEM_CID	54120
1826	modafinil	PUBCHEM_CID	4236
2663	tilidine	PUBCHEM_CID	32329
518	carprofen	PUBCHEM_CID	2581
603	chlormezanone	PUBCHEM_CID	2717
3636	tryparsamide	PUBCHEM_CID	12055
980	ebselen	PUBCHEM_CID	3194
3451	guaiacol carbonate	PUBCHEM_CID	11104
3179	ensulizole	PUBCHEM_CID	33919
2783	tybamate	PUBCHEM_CID	20266
1879	nandrolone	PUBCHEM_CID	9904
2403	ropivacaine	PUBCHEM_CID	175805
616	chlorphenamine	PUBCHEM_CID	2725
1448	iobenguane (123I)	PUBCHEM_CID	135326
55	acetarsol	PUBCHEM_CID	1985
1928	nifuroxazide	PUBCHEM_CID	13764
70	furalazine	PUBCHEM_CID	68931
3784	meturedepa	PUBCHEM_CID	15456
1379	homatropine	PUBCHEM_CID	5282593
1777	meticrane	PUBCHEM_CID	4165
2159	physostigmine	PUBCHEM_CID	5983
3822	propipocaine	PUBCHEM_CID	70864
751	cyclobenzaprine	PUBCHEM_CID	2895
2299	propiram	PUBCHEM_CID	26216
253	tipepidine	PUBCHEM_CID	5484
1223	flutamide	PUBCHEM_CID	3397
2156	oxagrelate	PUBCHEM_CID	41946
3558	sulfabenzamide	PUBCHEM_CID	5319
747	cyclandelate	PUBCHEM_CID	2893
3588	tetraethylphthalamide	PUBCHEM_CID	66526
1830	molindone	PUBCHEM_CID	23897
1643	mebhydrolin	PUBCHEM_CID	22530
3034	bolandiol dipropionate	PUBCHEM_CID	443979
1097	etidocaine	PUBCHEM_CID	37497
622	chlorpropamide	PUBCHEM_CID	2727
3377	neridronic acid	PUBCHEM_CID	71237
673	clenbuterol	PUBCHEM_CID	2783
269	azathioprine	PUBCHEM_CID	2265
3750	folescutol	PUBCHEM_CID	5390105
1019	entecavir	PUBCHEM_CID	153941
996	elliptinium	PUBCHEM_CID	42723
51	acetamidoeugenol	PUBCHEM_CID	67538
41	acecainide	PUBCHEM_CID	4342
2813	venlafaxine	PUBCHEM_CID	5656
1634	maprotiline	PUBCHEM_CID	4011
180	amitriptyline	PUBCHEM_CID	2160
3206	ethylmethylthiambutene	PUBCHEM_CID	46424
2106	perhexiline	PUBCHEM_CID	4746
1124	exifone	PUBCHEM_CID	40399
2718	treosulfan	PUBCHEM_CID	9882105
3983	lomifylline	PUBCHEM_CID	65599
2099	pentoxifylline	PUBCHEM_CID	4740
2526	sulfisomidine	PUBCHEM_CID	5343
2502	sulfadimidine	PUBCHEM_CID	5327
3619	tolycaine	PUBCHEM_CID	72137
2311	proquazone	PUBCHEM_CID	31508
804	demexiptiline	PUBCHEM_CID	28876
3874	sodium gualenate	PUBCHEM_CID	2275
993	egualen	PUBCHEM_CID	65858
3154	dimethocaine	PUBCHEM_CID	7177
2763	triprolidine	PUBCHEM_CID	5282443
915	diphemanil	PUBCHEM_CID	6127
1276	gamolenic acid	PUBCHEM_CID	5280933
675	clidanac	PUBCHEM_CID	120108
42	acecarbromal	PUBCHEM_CID	6489
639	cidofovir	PUBCHEM_CID	60613
2009	oxamniquine	PUBCHEM_CID	4612
2357	ramosetron	PUBCHEM_CID	108000
3190	etamiphylline	PUBCHEM_CID	28329
1855	moxisylyte	PUBCHEM_CID	4260
1555	letosteine	PUBCHEM_CID	68707
956	doxepin	PUBCHEM_CID	3158
1159	fenpiprane	PUBCHEM_CID	197785
2440	sibutramine	PUBCHEM_CID	5210
1576	levosimendan	PUBCHEM_CID	3033825
1196	flumecinol	PUBCHEM_CID	41870
2519	sulfamonomethoxine	PUBCHEM_CID	5332
2517	sulfalene	PUBCHEM_CID	9047
2515	sulfamethoxypyridazine	PUBCHEM_CID	5330
2511	sulfameter	PUBCHEM_CID	5326
2138	phenprocoumon	PUBCHEM_CID	54680692
1477	ipriflavone	PUBCHEM_CID	3747
1398	hydroxystilbamidine	PUBCHEM_CID	5357475
3769	mefexamide	PUBCHEM_CID	4045
3291	hydroxytetracaine	PUBCHEM_CID	71630
3634	tromantadine	PUBCHEM_CID	64377
1427	imipramine	PUBCHEM_CID	3696
1376	histapyrrodine	PUBCHEM_CID	68122
288	bamipine	PUBCHEM_CID	72075
3323	linoleic acid	PUBCHEM_CID	5280450
1193	flufenamic acid	PUBCHEM_CID	3371
1945	nitrazepam	PUBCHEM_CID	4506
2756	trimetozine	PUBCHEM_CID	12478
1442	indoprofen	PUBCHEM_CID	3718
3709	ciclosidomine	PUBCHEM_CID	71972
104	albendazole sulfoxide	PUBCHEM_CID	83969
3466	piberaline	PUBCHEM_CID	65975
2142	phentolamine	PUBCHEM_CID	5775
920	diphenylpyraline	PUBCHEM_CID	3103
3652	xanomeline	PUBCHEM_CID	60809
2603	terodiline	PUBCHEM_CID	23480
142	alverine	PUBCHEM_CID	3678
1925	niflumic acid	PUBCHEM_CID	4488
303	bendazac	PUBCHEM_CID	2313
3871	artemisinin	PUBCHEM_CID	68827
2812	vedaprofen	PUBCHEM_CID	72158
223	octatropine methylbromide	PUBCHEM_CID	657202
1000	emepronium	PUBCHEM_CID	34055
3400	oleic acid	PUBCHEM_CID	445639
2731	tribromoethanol	PUBCHEM_CID	6400
2387	risedronic acid	PUBCHEM_CID	5245
2057	papaveroline	PUBCHEM_CID	68457
98	afloqualone	PUBCHEM_CID	2040
461	cadralazine	PUBCHEM_CID	2515
1560	levallorphan	PUBCHEM_CID	5359371
2770	trolnitrate	PUBCHEM_CID	11499
3503	psilocybine	PUBCHEM_CID	10624
3378	nicaraven	PUBCHEM_CID	71234
3388	nolatrexed	PUBCHEM_CID	108189
2775	tropisetron	PUBCHEM_CID	656665
2774	tropicamide	PUBCHEM_CID	5593
2568	taurolidine	PUBCHEM_CID	29566
2504	sulfaethidole	PUBCHEM_CID	7181
3070	articaine	PUBCHEM_CID	32170
1114	etozolin	PUBCHEM_CID	6304
1763	methylthioninium chloride	PUBCHEM_CID	4139
366	bibenzonium	PUBCHEM_CID	71954
3761	isopromethazine	PUBCHEM_CID	110669
2286	promethazine	PUBCHEM_CID	4927
2284	promazine	PUBCHEM_CID	4926
1620	lynestrenol	PUBCHEM_CID	5857
1478	iprindole	PUBCHEM_CID	21722
3082	cetrimonium	PUBCHEM_CID	2681
2498	sulfachlorpyridazine	PUBCHEM_CID	6634
3447	disulfamide	PUBCHEM_CID	68935
1640	mazindol	PUBCHEM_CID	4020
852	diazepam	PUBCHEM_CID	3016
400	bromebric acid	PUBCHEM_CID	5358572
1203	flunoxaprofen	PUBCHEM_CID	68869
1926	nifuratel	PUBCHEM_CID	21054
1556	letrozole	PUBCHEM_CID	3902
1131	faropenem	PUBCHEM_CID	65894
1845	morphine	PUBCHEM_CID	5288826
1393	hydromorphone	PUBCHEM_CID	5284570
2268	probenecid	PUBCHEM_CID	4911
1661	medrylamine	PUBCHEM_CID	10669
2331	mepyramine	PUBCHEM_CID	4992
2315	prothipendyl	PUBCHEM_CID	14670
1507	isothipendyl	PUBCHEM_CID	3781
3424	pentazocine	PUBCHEM_CID	4736
667	cladribine	PUBCHEM_CID	20279
4115	asenapine	PUBCHEM_CID	9903970
1337	guaimesal	PUBCHEM_CID	71250
1333	guacetisal	PUBCHEM_CID	68749
2518	sulfametrole	PUBCHEM_CID	64939
1898	butazopyridine	PUBCHEM_CID	96213
34	abacavir	PUBCHEM_CID	441300
1731	methallenestril	PUBCHEM_CID	10599
2642	thonzylamine	PUBCHEM_CID	5457
215	androstenedione	PUBCHEM_CID	6128
2617	thenalidine	PUBCHEM_CID	27901
2831	retinol	PUBCHEM_CID	445354
2015	oxazepam	PUBCHEM_CID	4616
393	brallobarbital	PUBCHEM_CID	68416
3227	fenticlor	PUBCHEM_CID	7329
1431	incadronic acid	PUBCHEM_CID	3699
2592	tenofovir	PUBCHEM_CID	464205
1929	nifurtimox	PUBCHEM_CID	31772
3574	sulmazole	PUBCHEM_CID	5353
2390	ritodrine	PUBCHEM_CID	688570
1272	galantamine	PUBCHEM_CID	9651
1103	etodolac	PUBCHEM_CID	3308
2869	zolmitriptan	PUBCHEM_CID	60857
1872	naftifine	PUBCHEM_CID	73342
765	cyproheptadine	PUBCHEM_CID	2913
3480	rhodoquine	PUBCHEM_CID	120202
2321	proxazole	PUBCHEM_CID	8590
2276	procyclidine	PUBCHEM_CID	4919
763	cycrimine	PUBCHEM_CID	2911
620	chlorproguanil	PUBCHEM_CID	22323
3249	fospropofol	PUBCHEM_CID	3038498
2209	piromidic acid	PUBCHEM_CID	4855
3498	protiofate	PUBCHEM_CID	68780
919	difenpiramide	PUBCHEM_CID	100472
3187	estriol	PUBCHEM_CID	5756
1627	malotilate	PUBCHEM_CID	4006
2127	phenglutarimide	PUBCHEM_CID	102669
3996	milverine	PUBCHEM_CID	71139
2607	testosterone	PUBCHEM_CID	6013
1970	methylestrenolone	PUBCHEM_CID	5284597
795	prasterone	PUBCHEM_CID	5881
432	bupivacaine	PUBCHEM_CID	2474
4	levobupivacaine	PUBCHEM_CID	92253
3348	methitural	PUBCHEM_CID	3032307
1094	ethylestrenol	PUBCHEM_CID	13765
809	desalkylflurazepam	PUBCHEM_CID	4540
2614	tetrazepam	PUBCHEM_CID	25215
3492	propallylonal	PUBCHEM_CID	11020
658	ciprofibrate	PUBCHEM_CID	2763
2570	tazanolast	PUBCHEM_CID	5380
95	adrafinil	PUBCHEM_CID	3033226
3826	rotraxate	PUBCHEM_CID	65829
1402	hyoscyamine	PUBCHEM_CID	154417
260	atropine	PUBCHEM_CID	174174
3296	improsulfan	PUBCHEM_CID	18949
3692	butaverine	PUBCHEM_CID	189889
974	dyclonine	PUBCHEM_CID	3180
486	caramiphen	PUBCHEM_CID	6472
301	bencyclane	PUBCHEM_CID	2312
3631	triclosan	PUBCHEM_CID	5564
2343	quinethazone	PUBCHEM_CID	6307
1913	nicoclonate	PUBCHEM_CID	71854
585	clofedanol	PUBCHEM_CID	2795
606	chloropyramine	PUBCHEM_CID	25295
629	cianidanol	PUBCHEM_CID	9064
3778	bagrosin	PUBCHEM_CID	21893707
2755	trimethoprim	PUBCHEM_CID	5578
2273	procaterol	PUBCHEM_CID	688563
1020	sulcaine	PUBCHEM_CID	3300
2540	sultiame	PUBCHEM_CID	5356
1380	methylhomatropine	PUBCHEM_CID	5282592
3802	oxabolone	PUBCHEM_CID	20055236
2489	suxamethonium	PUBCHEM_CID	5314
268	azatadine	PUBCHEM_CID	19861
3927	androstanolone	PUBCHEM_CID	10635
214	androstenediol	PUBCHEM_CID	10634
1698	mepiperphenidol	PUBCHEM_CID	10620
499	carbinoxamine	PUBCHEM_CID	2564
1583	lindane	PUBCHEM_CID	727
3561	sulfamidochrysoidine	PUBCHEM_CID	66895
295	befunolol	PUBCHEM_CID	2309
3186	eseridine	PUBCHEM_CID	65719
1132	fasudil	PUBCHEM_CID	3547
3419	pecilocin	PUBCHEM_CID	5282176
3216	eucatropine	PUBCHEM_CID	7534
757	cyclopentolate	PUBCHEM_CID	2905
431	levobunolol	PUBCHEM_CID	39468
448	butinoline	PUBCHEM_CID	68943
2111	perlapine	PUBCHEM_CID	16106
2078	penbutolol	PUBCHEM_CID	37464
2597	terbinafine	PUBCHEM_CID	5402
1675	melitracen	PUBCHEM_CID	25382
1591	lobenzarit	PUBCHEM_CID	3946
2871	zomepirac	PUBCHEM_CID	5733
3052	butedronic acid	PUBCHEM_CID	189891
395	brimonidine	PUBCHEM_CID	2435
710	cloranolol	PUBCHEM_CID	65814
987	edetic acid	PUBCHEM_CID	6049
3596	tiamiprine	PUBCHEM_CID	3379405
3026	bifluranol	PUBCHEM_CID	71713
520	carteolol	PUBCHEM_CID	2583
3766	leucinocaine	PUBCHEM_CID	68648
148	ambucetamide	PUBCHEM_CID	10616
903	dimetindene	PUBCHEM_CID	21855
3430	perfosfamide	PUBCHEM_CID	9554809
2013	oxaprozin	PUBCHEM_CID	4614
1992	ondansetron	PUBCHEM_CID	4595
210	anastrozole	PUBCHEM_CID	2187
3487	pramocaine	PUBCHEM_CID	4886
3055	butoxycaine	PUBCHEM_CID	16882
181	amitriptylinoxide	PUBCHEM_CID	20313
2169	pimethixene	PUBCHEM_CID	4822
3725	dimazole	PUBCHEM_CID	8708
2324	prozapine	PUBCHEM_CID	71127
2235	pramiverine	PUBCHEM_CID	71681
455	butriptyline	PUBCHEM_CID	21772
420	budipine	PUBCHEM_CID	68778
1618	lumiracoxib	PUBCHEM_CID	151166
3322	lidofenin	PUBCHEM_CID	42963
83	rosoxacin	PUBCHEM_CID	287180
2513	sulfametomidine	PUBCHEM_CID	19596
2499	sulfacytine	PUBCHEM_CID	5322
2779	troxipide	PUBCHEM_CID	5597
129	alosetron	PUBCHEM_CID	2099
3205	norgestrienone	PUBCHEM_CID	13313
3496	propoxycaine	PUBCHEM_CID	6843
2294	proparacaine	PUBCHEM_CID	4935
3170	eburnamonine	PUBCHEM_CID	92112
2824	vinburnine	PUBCHEM_CID	71203
1975	noxiptiline	PUBCHEM_CID	21087
2758	trimipramine	PUBCHEM_CID	5584
902	dimetacrine	PUBCHEM_CID	94280
3550	sodium tetradecyl sulfate	PUBCHEM_CID	8771
2465	sodium myristyl sulfate	PUBCHEM_CID	5248
2647	tiadenol	PUBCHEM_CID	23403
1056	estazolam	PUBCHEM_CID	3261
417	bucloxic acid	PUBCHEM_CID	93159
3270	glyconiazide	PUBCHEM_CID	72496
3011	azidamfenicol	PUBCHEM_CID	62858
1936	nimetazepam	PUBCHEM_CID	4496
1641	mebendazole	PUBCHEM_CID	4030
1439	indobufen	PUBCHEM_CID	107641
3748	floredil	PUBCHEM_CID	216221
1054	esmolol	PUBCHEM_CID	59768
856	dibenzepin	PUBCHEM_CID	9419
2543	sumatriptan	PUBCHEM_CID	5358
3735	difemetorex	PUBCHEM_CID	65607
2263	pridinol	PUBCHEM_CID	4904
1969	normethadone	PUBCHEM_CID	10090
3468	picoperine	PUBCHEM_CID	65701
2605	tertatolol	PUBCHEM_CID	36920
2220	pizotifen	PUBCHEM_CID	27400
951	dosulepin	PUBCHEM_CID	5282426
892	diisopromine	PUBCHEM_CID	22262
609	chlorothiazide	PUBCHEM_CID	2720
608	chloropyrilene	PUBCHEM_CID	8993
3566	sulfarside	PUBCHEM_CID	90478480
1650	meclofenamic acid	PUBCHEM_CID	4037
865	diclofenac	PUBCHEM_CID	3033
2743	trifluridine	PUBCHEM_CID	6256
3022	bermoprofen	PUBCHEM_CID	54204
3239	fluproquazone	PUBCHEM_CID	38503
3743	exiproben	PUBCHEM_CID	18995
2301	propizepine	PUBCHEM_CID	112029
1324	glycyclamide	PUBCHEM_CID	12628
315	bentazepam	PUBCHEM_CID	34592
1122	exemestane	PUBCHEM_CID	60198
1082	ethinylestradiol	PUBCHEM_CID	5991
2046	palonosetron	PUBCHEM_CID	6337614
170	dimevamide	PUBCHEM_CID	22565
2327	parathiazine	PUBCHEM_CID	10646
1742	methdilazine	PUBCHEM_CID	14677
928	disulfiram	PUBCHEM_CID	3117
1147	fenclofenac	PUBCHEM_CID	65394
3177	enilconazole	PUBCHEM_CID	37175
1892	nelarabine	PUBCHEM_CID	3011155
2764	tritiozine	PUBCHEM_CID	65790
1409	ibuprofen piconol	PUBCHEM_CID	3673
1315	glybuzole	PUBCHEM_CID	3489
3295	imipramine oxide	PUBCHEM_CID	65589
3615	tolindate	PUBCHEM_CID	34051
972	duloxetine	PUBCHEM_CID	60835
3169	dimantine	PUBCHEM_CID	15365
1385	hydrochlorothiazide	PUBCHEM_CID	3639
182	amlexanox	PUBCHEM_CID	2161
1781	metochalcone	PUBCHEM_CID	71894
2202	piribedil	PUBCHEM_CID	4850
1907	nialamide	PUBCHEM_CID	4472
2858	zaltoprofen	PUBCHEM_CID	5720
245	artemether	PUBCHEM_CID	68911
3434	phenacaine	PUBCHEM_CID	7588
487	carazolol	PUBCHEM_CID	71739
1812	minaprine	PUBCHEM_CID	4199
2196	piprozolin	PUBCHEM_CID	28426
3345	methestrol	PUBCHEM_CID	71620
1965	norethynodrel	PUBCHEM_CID	6231
1962	norethisterone	PUBCHEM_CID	6230
319	benzestrol	PUBCHEM_CID	6827
2749	alimemazine	PUBCHEM_CID	5574
872	diethazine	PUBCHEM_CID	65535
3527	ricinoleic acid	PUBCHEM_CID	643684
2404	rosaprostol	PUBCHEM_CID	6917723
1426	imipenem	PUBCHEM_CID	104838
1785	metopon	PUBCHEM_CID	5359353
1386	hydrocodone	PUBCHEM_CID	5284569
725	codeine	PUBCHEM_CID	5284371
1976	buphenine	PUBCHEM_CID	4567
2628	thiazinam	PUBCHEM_CID	6016
2045	palmidrol	PUBCHEM_CID	4671
3622	traxanox	PUBCHEM_CID	68784
594	chlordiazepoxide	PUBCHEM_CID	2712
1782	metoclopramide	PUBCHEM_CID	4168
2572	tazobactam	PUBCHEM_CID	123630
491	carbazochrome	PUBCHEM_CID	5478929
266	azapropazone	PUBCHEM_CID	26098
2606	testolactone	PUBCHEM_CID	13769
3862	alitretinoin	PUBCHEM_CID	5538
3390	norvinisterone	PUBCHEM_CID	65588
3204	norgesterone	PUBCHEM_CID	65606
2722	tretinoin	PUBCHEM_CID	444795
1734	metandienone	PUBCHEM_CID	6300
1508	isotretinoin	PUBCHEM_CID	5282379
1095	etynodiol	PUBCHEM_CID	9270
125	allylestrenol	PUBCHEM_CID	235905
2585	temazepam	PUBCHEM_CID	5391
682	clobazam	PUBCHEM_CID	2789
1099	etifoxine	PUBCHEM_CID	30768
3717	clomacran	PUBCHEM_CID	21382
593	chlorcyclizine	PUBCHEM_CID	2710
3037	bromindione	PUBCHEM_CID	14369
1488	isobromindione	PUBCHEM_CID	68953
2034	oxymorphone	PUBCHEM_CID	5284604
1510	isoxsuprine	PUBCHEM_CID	3783
937	dobutamine	PUBCHEM_CID	36811
886	dihydrocodeine	PUBCHEM_CID	5284543
13	levdobutamine	PUBCHEM_CID	688441
2579	tegaserod	PUBCHEM_CID	6844184
2745	trihexyphenidyl	PUBCHEM_CID	5572
311	benoxaprofen	PUBCHEM_CID	39941
1047	eritrityl tetranitrate	PUBCHEM_CID	5284553
3514	quercetin	PUBCHEM_CID	5280343
1988	olsalazine	PUBCHEM_CID	6816262
1362	hesperetin	PUBCHEM_CID	72281
2602	terizidone	PUBCHEM_CID	65720
1181	florantyrone	PUBCHEM_CID	10617
1637	masoprocol	PUBCHEM_CID	71398
3670	aminopropylone	PUBCHEM_CID	107150
1238	formestane	PUBCHEM_CID	11273
1026	epimestrol	PUBCHEM_CID	244809
999	emedastine	PUBCHEM_CID	3219
1902	neticonazole	PUBCHEM_CID	5282433
3406	oxendolone	PUBCHEM_CID	443947
3356	methyltestosterone	PUBCHEM_CID	6010
3174	eicosapentaenoic acid	PUBCHEM_CID	446284
1961	norethandrolone	PUBCHEM_CID	5858
1743	methenolone	PUBCHEM_CID	3037705
2736	tricyclamol chloride	PUBCHEM_CID	22514
1190	fludiazepam	PUBCHEM_CID	3369
412	broxyquinoline	PUBCHEM_CID	2453
1071	ethacrynic acid	PUBCHEM_CID	3278
3791	narcobarbital	PUBCHEM_CID	18735
1459	Iofetamine (123I)	PUBCHEM_CID	156375
1195	flumazenil	PUBCHEM_CID	3373
2184	pipemidic acid	PUBCHEM_CID	4831
2424	scopolamine	PUBCHEM_CID	3000322
1155	fenoterol	PUBCHEM_CID	3343
723	cocaine	PUBCHEM_CID	446220
3642	vildagliptin	PUBCHEM_CID	6918537
3006	aptiganel	PUBCHEM_CID	60840
2208	piroheptine	PUBCHEM_CID	4854
691	clofarabine	PUBCHEM_CID	119182
2136	phenoxybenzamine	PUBCHEM_CID	4768
617	chlorphenoxamine	PUBCHEM_CID	6475
588	chlorambucil	PUBCHEM_CID	2708
4050	spaglumic acid	PUBCHEM_CID	210320
1215	flupirtine	PUBCHEM_CID	53276
3565	xyloylsulfamine	PUBCHEM_CID	67118
2665	tilisolol	PUBCHEM_CID	5474
2348	quinupramine	PUBCHEM_CID	93154
3342	mesterolone	PUBCHEM_CID	15020
3341	mestanolone	PUBCHEM_CID	10633
1733	methandriol	PUBCHEM_CID	229021
3083	cetylpyridinium	PUBCHEM_CID	2683
3716	clobuzarit	PUBCHEM_CID	71697
615	chlorfenethazine	PUBCHEM_CID	62861
864	dichlorphenamide	PUBCHEM_CID	3038
800	delorazepam	PUBCHEM_CID	17925
1633	mannomustine	PUBCHEM_CID	3033867
1678	melphalan	PUBCHEM_CID	460612
1018	entacapone	PUBCHEM_CID	4659568
2857	zaleplon	PUBCHEM_CID	5719
4945	pancreozymin	IUPHAR_LIGAND_ID	860
4607	ubidecarenone	MESH_SUPPLEMENTAL_RECORD_UI	C010524
3426	pentorex	MESH_SUPPLEMENTAL_RECORD_UI	C000080
1488	isobromindione	MESH_SUPPLEMENTAL_RECORD_UI	C009626
3457	halopropane	MESH_SUPPLEMENTAL_RECORD_UI	C007901
3458	hexcarbacholine	MESH_SUPPLEMENTAL_RECORD_UI	C007930
